offline_datapoint_7 1663841543 0,196
offline_datapoint_2 1663841543 0,000
offline_datapoint_4 1663841543 0,217
offline_datapoint_5 1663841543 0,680
offline_datapoint_1 1663841546 18,099
offline_datapoint_0 1663841548 7127539712,000
offline_datapoint_3 1663841546 1,747
offline_datapoint_6 1663841546 504,864
offline_datapoint_7 1663841546 0,217
offline_datapoint_2 1663841546 0,000
offline_datapoint_4 1663841546 0,248
offline_datapoint_5 1663841546 0,510
offline_datapoint_1 1663841549 18,100
offline_datapoint_0 1663841551 7127916544,000
offline_datapoint_3 1663841549 2,219
offline_datapoint_6 1663841549 502,494
offline_datapoint_7 1663841549 0,248
offline_datapoint_2 1663841549 0,000
offline_datapoint_4 1663841549 0,266
offline_datapoint_5 1663841549 0,514
offline_datapoint_1 1663841552 18,105
offline_datapoint_0 1663841554 7129858048,000
offline_datapoint_3 1663841552 2,936
offline_datapoint_6 1663841552 556,734
offline_datapoint_7 1663841552 0,266
offline_datapoint_2 1663841552 0,000
offline_datapoint_4 1663841552 0,114
offline_datapoint_5 1663841552 0,454
offline_datapoint_1 1663841555 18,107
offline_datapoint_0 1663841557 7130812416,000
offline_datapoint_3 1663841555 1,610
offline_datapoint_6 1663841555 503,336
offline_datapoint_7 1663841555 0,114
offline_datapoint_2 1663841555 0,000
offline_datapoint_4 1663841555 0,258
offline_datapoint_5 1663841555 0,782
offline_datapoint_1 1663841558 18,109
offline_datapoint_0 1663841560 7131455488,000
offline_datapoint_3 1663841558 3,121
offline_datapoint_6 1663841558 600,647
offline_datapoint_7 1663841558 0,258
offline_datapoint_2 1663841558 0,000
offline_datapoint_4 1663841558 0,339
offline_datapoint_5 1663841558 0,738
offline_datapoint_1 1663841561 18,103
offline_datapoint_0 1663841563 7129124864,000
offline_datapoint_3 1663841561 1,223
offline_datapoint_6 1663841561 530,069
offline_datapoint_7 1663841561 0,339
offline_datapoint_2 1663841561 0,000
offline_datapoint_4 1663841561 0,130
offline_datapoint_5 1663841561 0,529
offline_datapoint_1 1663841564 18,115
offline_datapoint_0 1663841566 7133761536,000
offline_datapoint_3 1663841564 3,130
offline_datapoint_6 1663841564 612,565
offline_datapoint_7 1663841564 0,130
offline_datapoint_2 1663841564 0,000
offline_datapoint_4 1663841564 0,082
offline_datapoint_5 1663841564 0,601
offline_datapoint_1 1663841567 18,116
offline_datapoint_0 1663841569 7134294016,000
offline_datapoint_3 1663841567 0,995
offline_datapoint_6 1663841567 450,506
offline_datapoint_7 1663841567 0,082
offline_datapoint_2 1663841567 0,000
offline_datapoint_4 1663841567 0,301
offline_datapoint_5 1663841567 0,526
offline_datapoint_1 1663841570 18,113
offline_datapoint_0 1663841572 7133126656,000
offline_datapoint_3 1663841570 2,990
offline_datapoint_6 1663841570 575,757
offline_datapoint_7 1663841570 0,301
offline_datapoint_2 1663841570 0,000
offline_datapoint_4 1663841570 0,197
offline_datapoint_5 1663841570 0,869
offline_datapoint_1 1663841573 18,114
offline_datapoint_0 1663841575 7133454336,000
offline_datapoint_3 1663841573 1,900
offline_datapoint_6 1663841573 523,045
offline_datapoint_7 1663841573 0,197
offline_datapoint_2 1663841573 0,000
offline_datapoint_4 1663841573 0,282
offline_datapoint_5 1663841573 0,818
offline_datapoint_1 1663841576 18,116
offline_datapoint_0 1663841578 7134216192,000
offline_datapoint_3 1663841576 2,560
offline_datapoint_6 1663841576 525,122
offline_datapoint_7 1663841576 0,282
offline_datapoint_2 1663841576 0,000
offline_datapoint_4 1663841576 0,067
offline_datapoint_5 1663841576 0,772
offline_datapoint_1 1663841579 18,100
offline_datapoint_0 1663841581 7127937024,000
offline_datapoint_3 1663841579 2,749
offline_datapoint_6 1663841579 476,619
offline_datapoint_7 1663841579 0,067
offline_datapoint_2 1663841579 0,000
offline_datapoint_4 1663841579 0,263
offline_datapoint_5 1663841579 0,707
offline_datapoint_1 1663841582 18,093
offline_datapoint_0 1663841584 7125065728,000
offline_datapoint_3 1663841582 3,434
offline_datapoint_6 1663841582 632,936
offline_datapoint_7 1663841582 0,263
offline_datapoint_2 1663841582 0,000
offline_datapoint_4 1663841582 0,064
offline_datapoint_5 1663841582 0,404
offline_datapoint_1 1663841585 18,096
offline_datapoint_0 1663841587 7126257664,000
offline_datapoint_3 1663841585 1,164
offline_datapoint_6 1663841585 488,460
offline_datapoint_7 1663841585 0,064
offline_datapoint_2 1663841585 0,000
offline_datapoint_4 1663841585 0,270
offline_datapoint_5 1663841585 1,001
offline_datapoint_1 1663841588 18,093
offline_datapoint_0 1663841590 7125217280,000
offline_datapoint_3 1663841588 2,677
offline_datapoint_6 1663841588 597,446
offline_datapoint_7 1663841588 0,270
offline_datapoint_2 1663841588 0,000
offline_datapoint_4 1663841588 0,220
offline_datapoint_5 1663841588 0,677
offline_datapoint_1 1663841591 18,084
offline_datapoint_0 1663841593 7121620992,000
offline_datapoint_3 1663841591 2,263
offline_datapoint_6 1663841591 506,422
offline_datapoint_7 1663841591 0,220
offline_datapoint_2 1663841591 0,000
offline_datapoint_4 1663841591 0,301
offline_datapoint_5 1663841591 0,525
offline_datapoint_1 1663841594 18,085
offline_datapoint_0 1663841596 7122059264,000
offline_datapoint_3 1663841594 2,135
offline_datapoint_6 1663841594 450,465
offline_datapoint_7 1663841594 0,301
offline_datapoint_2 1663841594 0,000
offline_datapoint_4 1663841594 0,200
offline_datapoint_5 1663841594 0,848
offline_datapoint_1 1663841597 18,073
offline_datapoint_0 1663841599 7117299712,000
offline_datapoint_3 1663841597 1,557
offline_datapoint_6 1663841597 511,693
offline_datapoint_7 1663841597 0,200
offline_datapoint_2 1663841597 0,000
offline_datapoint_4 1663841597 0,188
offline_datapoint_5 1663841597 0,473
offline_datapoint_1 1663841600 18,069
offline_datapoint_0 1663841602 7115935744,000
offline_datapoint_3 1663841600 1,199
offline_datapoint_6 1663841600 523,160
offline_datapoint_7 1663841600 0,188
offline_datapoint_2 1663841600 0,000
offline_datapoint_4 1663841600 0,301
offline_datapoint_5 1663841600 0,547
offline_datapoint_1 1663841603 18,080
offline_datapoint_0 1663841605 7120027648,000
offline_datapoint_3 1663841603 3,427
offline_datapoint_6 1663841603 618,746
offline_datapoint_7 1663841603 0,301
offline_datapoint_2 1663841603 0,000
offline_datapoint_4 1663841603 0,291
offline_datapoint_5 1663841603 0,727
offline_datapoint_1 1663841606 18,079
offline_datapoint_0 1663841608 7119790080,000
offline_datapoint_3 1663841606 2,197
offline_datapoint_6 1663841606 530,573
offline_datapoint_7 1663841606 0,291
offline_datapoint_2 1663841606 0,000
offline_datapoint_4 1663841606 0,312
offline_datapoint_5 1663841606 0,532
offline_datapoint_1 1663841609 18,078
offline_datapoint_0 1663841611 7119360000,000
offline_datapoint_3 1663841609 2,925
offline_datapoint_6 1663841609 587,068
offline_datapoint_7 1663841609 0,312
offline_datapoint_2 1663841609 0,000
offline_datapoint_4 1663841609 0,186
offline_datapoint_5 1663841609 0,663
offline_datapoint_1 1663841612 18,079
offline_datapoint_0 1663841614 7119679488,000
offline_datapoint_3 1663841612 1,217
offline_datapoint_6 1663841612 528,860
offline_datapoint_7 1663841612 0,186
offline_datapoint_2 1663841612 0,000
offline_datapoint_4 1663841612 0,251
offline_datapoint_5 1663841612 0,514
offline_datapoint_1 1663841615 18,085
offline_datapoint_0 1663841617 7121997824,000
offline_datapoint_3 1663841615 3,288
offline_datapoint_6 1663841615 631,607
offline_datapoint_7 1663841615 0,251
offline_datapoint_2 1663841615 0,000
offline_datapoint_4 1663841615 0,207
offline_datapoint_5 1663841615 0,481
offline_datapoint_1 1663841618 18,088
offline_datapoint_0 1663841620 7123234816,000
offline_datapoint_3 1663841618 2,239
offline_datapoint_6 1663841618 535,963
offline_datapoint_7 1663841618 0,207
offline_datapoint_2 1663841618 0,000
offline_datapoint_4 1663841618 0,253
offline_datapoint_5 1663841618 0,979
offline_datapoint_1 1663841621 18,094
offline_datapoint_0 1663841623 7125790720,000
offline_datapoint_3 1663841621 2,354
offline_datapoint_6 1663841621 565,866
offline_datapoint_7 1663841621 0,253
offline_datapoint_2 1663841621 0,000
offline_datapoint_4 1663841621 0,128
offline_datapoint_5 1663841621 0,437
offline_datapoint_1 1663841624 18,092
offline_datapoint_0 1663841626 7124746240,000
offline_datapoint_3 1663841624 1,482
offline_datapoint_6 1663841624 515,717
offline_datapoint_7 1663841624 0,128
offline_datapoint_2 1663841624 0,000
offline_datapoint_4 1663841624 0,244
offline_datapoint_5 1663841624 0,962
offline_datapoint_1 1663841627 18,093
offline_datapoint_0 1663841629 7125057536,000
offline_datapoint_3 1663841627 2,032
offline_datapoint_6 1663841627 534,594
offline_datapoint_7 1663841627 0,244
offline_datapoint_2 1663841627 0,000
offline_datapoint_4 1663841627 0,253
offline_datapoint_5 1663841627 0,498
offline_datapoint_1 1663841630 18,094
offline_datapoint_0 1663841632 7125630976,000
offline_datapoint_3 1663841630 1,686
offline_datapoint_6 1663841630 481,700
offline_datapoint_7 1663841630 0,253
offline_datapoint_2 1663841630 0,000
offline_datapoint_4 1663841630 0,254
offline_datapoint_5 1663841630 0,516
offline_datapoint_1 1663841633 18,087
offline_datapoint_0 1663841635 7123054592,000
offline_datapoint_3 1663841633 2,503
offline_datapoint_6 1663841633 597,500
offline_datapoint_7 1663841633 0,254
offline_datapoint_2 1663841633 0,000
offline_datapoint_4 1663841633 0,325
offline_datapoint_5 1663841633 0,725
offline_datapoint_1 1663841636 18,092
offline_datapoint_0 1663841638 7124762624,000
offline_datapoint_3 1663841636 3,049
offline_datapoint_6 1663841636 567,735
offline_datapoint_7 1663841636 0,325
offline_datapoint_2 1663841636 0,000
offline_datapoint_4 1663841636 0,124
offline_datapoint_5 1663841636 0,453
offline_datapoint_1 1663841639 18,095
offline_datapoint_0 1663841641 7126077440,000
offline_datapoint_3 1663841639 1,829
offline_datapoint_6 1663841639 569,119
offline_datapoint_7 1663841639 0,124
offline_datapoint_2 1663841639 0,000
offline_datapoint_4 1663841639 0,364
offline_datapoint_5 1663841639 0,928
offline_datapoint_1 1663841642 18,096
offline_datapoint_0 1663841644 7126310912,000
offline_datapoint_3 1663841642 3,672
offline_datapoint_6 1663841642 665,293
offline_datapoint_7 1663841642 0,364
offline_datapoint_2 1663841642 0,000
offline_datapoint_4 1663841642 0,181
offline_datapoint_5 1663841642 0,555
offline_datapoint_1 1663841645 18,096
offline_datapoint_0 1663841647 7126315008,000
offline_datapoint_3 1663841645 1,684
offline_datapoint_6 1663841645 506,056
offline_datapoint_7 1663841645 0,181
offline_datapoint_2 1663841645 0,000
offline_datapoint_4 1663841645 0,254
offline_datapoint_5 1663841645 0,506
offline_datapoint_1 1663841648 18,097
offline_datapoint_0 1663841650 7126827008,000
offline_datapoint_3 1663841648 3,447
offline_datapoint_6 1663841648 583,954
offline_datapoint_7 1663841648 0,254
offline_datapoint_2 1663841648 0,000
offline_datapoint_4 1663841648 0,228
offline_datapoint_5 1663841648 0,680
offline_datapoint_1 1663841651 18,099
offline_datapoint_0 1663841653 7127605248,000
offline_datapoint_3 1663841651 2,952
offline_datapoint_6 1663841651 525,987
offline_datapoint_7 1663841651 0,228
offline_datapoint_2 1663841651 0,000
offline_datapoint_4 1663841651 0,218
offline_datapoint_5 1663841651 0,490
offline_datapoint_1 1663841654 18,092
offline_datapoint_0 1663841656 7124762624,000
offline_datapoint_3 1663841654 2,951
offline_datapoint_6 1663841654 543,830
offline_datapoint_7 1663841654 0,218
offline_datapoint_2 1663841654 0,000
offline_datapoint_4 1663841654 0,379
offline_datapoint_5 1663841654 0,940
offline_datapoint_1 1663841657 18,129
offline_datapoint_0 1663841659 7139409920,000
offline_datapoint_3 1663841657 1,845
offline_datapoint_6 1663841657 566,125
offline_datapoint_7 1663841657 0,379
offline_datapoint_2 1663841657 1,201
offline_datapoint_4 1663841657 1,725
offline_datapoint_5 1663841657 1,242
offline_datapoint_1 1663841660 18,209
offline_datapoint_0 1663841662 7171022848,000
offline_datapoint_3 1663841660 6,880
offline_datapoint_6 1663841660 709,453
offline_datapoint_7 1663841660 0,524
offline_datapoint_2 1663841660 0,000
offline_datapoint_4 1663841660 0,245
offline_datapoint_5 1663841660 0,689
offline_datapoint_1 1663841663 18,216
offline_datapoint_0 1663841665 7173873664,000
offline_datapoint_3 1663841663 3,428
offline_datapoint_6 1663841663 616,085
offline_datapoint_7 1663841663 0,245
offline_datapoint_2 1663841663 0,065
offline_datapoint_4 1663841663 0,361
offline_datapoint_5 1663841663 0,743
offline_datapoint_1 1663841666 18,217
offline_datapoint_0 1663841668 7174094848,000
offline_datapoint_3 1663841666 1,754
offline_datapoint_6 1663841666 591,857
offline_datapoint_7 1663841666 0,296
offline_datapoint_2 1663841666 0,000
offline_datapoint_4 1663841666 0,347
offline_datapoint_5 1663841666 0,549
offline_datapoint_1 1663841669 18,215
offline_datapoint_0 1663841671 7173357568,000
offline_datapoint_3 1663841669 2,564
offline_datapoint_6 1663841669 560,299
offline_datapoint_7 1663841669 0,347
offline_datapoint_2 1663841669 0,000
offline_datapoint_4 1663841669 0,267
offline_datapoint_5 1663841669 0,903
offline_datapoint_1 1663841672 18,219
offline_datapoint_0 1663841674 7174918144,000
offline_datapoint_3 1663841672 1,885
offline_datapoint_6 1663841672 566,267
offline_datapoint_7 1663841672 0,267
offline_datapoint_2 1663841672 0,000
offline_datapoint_4 1663841672 0,205
offline_datapoint_5 1663841672 0,479
offline_datapoint_1 1663841675 18,224
offline_datapoint_0 1663841677 7176941568,000
offline_datapoint_3 1663841675 2,723
offline_datapoint_6 1663841675 571,399
offline_datapoint_7 1663841675 0,205
offline_datapoint_2 1663841675 0,000
offline_datapoint_4 1663841675 0,186
offline_datapoint_5 1663841675 0,467
offline_datapoint_1 1663841678 18,225
offline_datapoint_0 1663841680 7177383936,000
offline_datapoint_3 1663841678 2,349
offline_datapoint_6 1663841678 589,088
offline_datapoint_7 1663841678 0,186
offline_datapoint_2 1663841678 0,000
offline_datapoint_4 1663841678 0,288
offline_datapoint_5 1663841678 0,713
offline_datapoint_1 1663841681 18,223
offline_datapoint_0 1663841683 7176577024,000
offline_datapoint_3 1663841681 2,537
offline_datapoint_6 1663841681 464,157
offline_datapoint_7 1663841681 0,288
offline_datapoint_2 1663841681 0,000
offline_datapoint_4 1663841681 0,127
offline_datapoint_5 1663841681 0,453
offline_datapoint_1 1663841684 18,224
offline_datapoint_0 1663841686 7176962048,000
offline_datapoint_3 1663841684 1,554
offline_datapoint_6 1663841684 493,570
offline_datapoint_7 1663841684 0,127
offline_datapoint_2 1663841684 0,000
offline_datapoint_4 1663841684 0,318
offline_datapoint_5 1663841684 0,998
offline_datapoint_1 1663841687 18,223
offline_datapoint_0 1663841689 7176564736,000
